id,ts,sensor,reading,quality,label
18607,1773819734,s5,4.3184,,1
18608,2026-08-17,s8,1.7971,good,0
18609,2026-05-16,s1,2.8036,BAD,1
18610,2026-01-16,s40,2.2766,BAD,1
18611,1708005002,s39,-5.7381,BAD,2
18612,1714106117,s36,-4.1772,BAD,2
18613,1746422257,s13,2.1783,good,0
18614,1777416048,s34,-1.4555,,0
18615,2026-03-17,s34,5.235,ok,1
18616,1759808587,s17,-1.892,good,2
18617,2026-07-11,s34,5.5561,good,1
18618,1754755880,s6,2.9024,ok,0
18619,1713736802,s13,3.7981,BAD,1
18620,1747715461,s31,,,2
18621,1788467037,s21,4.6084,good,1
18622,2026-09-19,s32,4.7749,BAD,1
18623,2026-08-18,s27,1.6339,good,1
18624,1746904930,s30,-4.2672,,2
18625,1776975551,s30,-3.6984,OK,2
18626,1772530172,s29,4.5235,good,1
18627,2026-06-11,s11,-3.0843,,2
18628,1713457320,s24,-1.5688,OK,2
18629,1739390236,s4,-1.0864,OK,0
18630,1709821890,s6,-5.0443,BAD,2
18631,1770090542,s39,3.8406,ok,1
18632,2026-02-14,s37,6.0308,ok,1
18633,2026-06-19,s36,1.7937,ok,1
18634,1774926190,s22,2.1665,OK,0
18635,1775026827,s31,-6.255,ok,2
18636,1744039832,s7,-2.2917,ok,2
18637,2026-03-17,s16,6.0208,OK,1
18638,1725200368,s4,3.1908,,1
18639,1715091607,s24,0.4697,ok,0
18640,2026-01-14,s40,3.3454,BAD,1
18641,1731590672,s18,-1.8049,BAD,2
18642,1711280704,s29,-0.2688,BAD,0
18643,1730574181,s34,1.9469,BAD,0
18644,1732969556,s38,3.8869,ok,1
18645,1731314968,s12,-5.9734,,2
18646,1771136325,s15,3.4647,ok,0
18647,2026-01-19,s14,-4.3585,OK,2
18648,1744195565,s39,5.2478,good,1
18649,1736291558,s8,3.7404,,1
18650,1707065715,s1,-3.5636,good,2
18651,1708806319,s18,4.3873,,1
18652,2026-03-19,s12,-0.9094,ok,2
18653,2026-03-14,s25,0.2197,good,0
18654,2026-07-14,s31,-1.5499,BAD,2
18655,2026-07-19,s8,-1.5092,good,2
18656,1729050960,s38,7.5442,ok,1
18657,1761195488,s29,2.5029,ok,1
18658,1702071102,s23,6.5649,ok,1
18659,2026-03-12,s31,4.6915,BAD,1
18660,2026-07-19,s35,-1.2837,,2
18661,2026-05-17,s15,-0.6986,good,0
18662,1751053309,s26,,good,2
18663,2026-01-13,s28,-0.5787,,0
18664,2026-04-18,s37,1.912,,1
18665,1779762841,s3,-4.7335,ok,2
18666,1721771530,s26,4.7146,good,1
18667,2026-08-10,s39,6.8588,,1
18668,2026-04-12,s17,4.0858,OK,1
18669,1721764161,s6,6.2638,OK,1
18670,2026-07-15,s7,2.7387,OK,0
18671,1741730339,s38,4.3148,BAD,1
18672,2026-03-14,s17,1.957,,0
18673,2026-01-11,s21,-1.3118,BAD,0
18674,1749293957,s16,-3.8419,good,2
18675,2026-06-18,s21,-1.9168,,0
18676,2026-08-12,s5,2.2687,,0
18677,2026-03-13,s31,-0.8761,ok,0
18678,1781119677,s25,1.0438,good,2
18679,1777105841,s8,-0.759,,0
18680,2026-05-17,s16,-2.3885,good,2
18681,1701902997,s37,5.4737,good,1
18682,1722203226,s39,2.0076,BAD,1
18683,1724667010,s34,-1.764,BAD,0
18684,2026-04-15,s13,4.525,ok,1
18685,2026-01-13,s31,1.3411,ok,1
18686,1709179419,s10,-0.0422,ok,2
18687,2026-01-17,s29,6.4237,,1
18688,2026-03-18,s33,-0.5104,,0
18689,1771972156,s5,3.2281,BAD,1
18690,1771583425,s20,5.3099,,1
18691,2026-03-19,s25,7.0828,,1
18692,1749075966,s13,1.5988,good,0
18693,2026-07-19,s33,-0.4994,ok,0
18694,2026-09-17,s39,0.8393,,0
18695,1718535188,s25,-3.9766,good,2
18696,2026-09-17,s1,-1.7273,BAD,2
18697,1778966037,s29,-1.878,ok,2
18698,2026-07-13,s30,2.8366,BAD,0
18699,1788996791,s6,-2.7867,OK,2
18700,1707755830,s27,2.0934,,1
18701,2026-04-10,s12,3.0789,ok,1
18702,1776848159,s19,-3.1908,,2
18703,2026-04-13,s16,-1.1748,good,2
18704,2026-04-14,s17,6.5761,OK,1
18705,1709894730,s25,2.6016,,1
18706,1750398425,s14,3.5883,good,0
18707,2026-01-19,s40,-2.9985,,2
18708,2026-09-15,s20,6.4039,good,1
18709,2026-09-13,s1,5.022,ok,1
18710,2026-06-19,s9,-0.1312,BAD,0
18711,1707950213,s30,4.9525,,1
18712,2026-03-14,s33,7.597,BAD,1
18713,2026-04-19,s19,-1.7875,BAD,2
18714,2026-09-17,s11,3.9785,,1
18715,1740475521,s37,6.1204,ok,1
18716,2026-05-18,s40,,,1
18717,1786687443,s13,5.469,OK,1
18718,2026-01-13,s3,1.9113,good,0
18719,1757095135,s11,-1.5794,,0
18720,2026-03-15,s29,1.0459,ok,0
18721,2026-09-19,s25,1.4623,,0
18722,1728649734,s28,,,0
18723,2026-02-15,s16,-3.1408,,2
18724,1736269293,s20,0.4239,BAD,0
18725,1726703649,s31,6.0093,good,1
18726,2026-04-17,s32,-2.142,ok,2
18727,1766629050,s6,-3.9401,BAD,2
18728,1710465992,s20,5.2207,,1
18729,2026-01-15,s7,-2.75,ok,0
18730,2026-02-17,s29,,OK,2
18731,1786080042,s12,1.8497,BAD,0
18732,2026-01-19,s19,0.4897,BAD,1
18733,1754508521,s16,1.5465,BAD,0
18734,1777782401,s18,-0.5487,BAD,0
18735,1745106025,s24,7.5862,OK,1
18736,1773698161,s32,5.0038,ok,1
18737,2026-08-17,s38,5.0808,BAD,1
18738,1713490073,s23,-2.4561,,2
18739,2026-06-13,s36,7.1925,good,1
18740,1758909343,s37,1.5791,ok,1
18741,2026-09-13,s11,4.0445,BAD,1
18742,2026-03-19,s38,0.4296,,0
18743,1738134729,s5,-0.2769,ok,0
18744,2026-01-13,s4,2.4187,ok,0
18745,1788304981,s35,-0.3833,,2
18746,1788704221,s33,3.4831,good,0
18747,1747154900,s11,0.0853,good,0
18748,2026-03-13,s11,5.069,OK,1
18749,2026-02-11,s3,0.9493,BAD,1
18750,1703310309,s39,-3.1929,OK,2
18751,2026-01-14,s5,-3.6474,OK,0
18752,2026-09-17,s22,6.3957,OK,1
18753,1716229211,s38,1.9211,good,0
18754,2026-05-17,s26,-1.1147,good,2
18755,1724826582,s16,3.1809,,0
18756,1725199920,s9,3.3959,,1
18757,2026-07-12,s34,0.104,OK,0
18758,1779421748,s37,-1.7867,OK,0
18759,1751075698,s34,4.9315,good,1
18760,1765680665,s30,,BAD,1
18761,2026-08-14,s27,-1.895,,0
18762,2026-04-10,s36,0.6002,BAD,0
18763,1778289204,s36,1.9012,BAD,0
18764,1701577998,s33,-2.5729,,2
18765,2026-08-10,s25,3.5385,BAD,1
18766,2026-04-13,s22,-3.7867,,2
18767,1734393024,s33,1.6336,,0
18768,1760170738,s30,4.5337,OK,1
18769,1778824557,s30,-4.6064,OK,2
18770,1749497866,s40,4.6284,,1
18771,1744713868,s8,,good,0
18772,2026-06-18,s27,7.1775,ok,1
18773,2026-06-15,s14,5.1014,BAD,1
18774,1760493658,s24,0.2892,BAD,0
18775,1784281313,s22,3.1426,OK,0
18776,1756112891,s38,-0.8813,OK,2
18777,1741082936,s35,-0.0521,,0
18778,1725913618,s11,3.2636,good,0
18779,2026-03-19,s24,-3.3339,BAD,2
18780,2026-04-12,s25,5.3933,good,1
18781,1750604047,s25,0.7176,ok,0
18782,1757249648,s30,3.0205,good,1
18783,1745937152,s8,-1.1449,good,2
18784,1704357867,s23,-0.7701,BAD,0
18785,1721253644,s22,-3.7709,ok,2
18786,1703014733,s17,2.9256,OK,0
18787,1727401007,s40,-0.4371,,2
18788,1701296985,s28,4.5168,BAD,1
18789,2026-06-11,s1,-2.8337,,2
18790,1715446246,s26,1.9768,,1
18791,1740672807,s27,3.4383,,1
18792,2026-03-17,s6,-2.8664,,2
18793,1778286611,s6,-0.9565,ok,2
18794,1706682598,s10,-2.8964,ok,2
18795,2026-01-16,s39,1.4645,ok,0
18796,2026-09-19,s11,2.0357,,1
18797,2026-07-12,s32,6.4193,,1
18798,1782501997,s32,-1.4972,BAD,2
18799,1708206037,s24,-1.1887,BAD,0
18800,1729497647,s38,0.0877,good,0
18801,2026-09-11,s19,-3.058,,2
18802,1789486864,s17,-4.3161,OK,2
18803,2026-08-18,s3,1.6801,good,0
18804,2026-02-12,s4,5.5412,BAD,1
18805,1715582095,s33,0.1442,OK,0
18806,1781779154,s36,2.3239,ok,0
18807,1749050598,s13,3.9927,ok,1
18808,2026-05-15,s23,3.2972,,1
18809,2026-01-11,s24,7.1752,OK,1
18810,1724320719,s1,-6.3981,OK,2
18811,1767740718,s4,-3.4804,good,2
18812,2026-01-19,s1,3.751,ok,0
18813,1702342660,s40,-4.2072,BAD,2
18814,2026-05-11,s19,-2.1404,BAD,2
18815,1775540460,s15,4.892,BAD,1
18816,2026-04-19,s25,-3.8345,OK,2
18817,1731077409,s29,4.3422,,1
18818,2026-05-12,s26,0.7742,good,0
18819,1727308201,s24,1.8606,ok,0
18820,1712622085,s40,-1.3933,OK,2
18821,1710201844,s26,5.0612,,1
18822,1739880918,s32,-4.7176,,2
18823,2026-08-19,s5,2.9424,good,1
18824,2026-09-19,s5,1.058,OK,0
18825,2026-03-12,s23,5.5271,,1
18826,2026-03-10,s13,-4.0978,,2
18827,1735117553,s19,-4.4126,,2
18828,1751356919,s6,-1.0742,OK,2
18829,1751346461,s13,3.9017,OK,1
18830,2026-06-11,s13,6.1037,good,1
18831,2026-06-13,s11,-1.6356,ok,2
18832,1755848819,s5,-3.5996,OK,2
18833,2026-07-16,s27,2.5415,good,0
18834,2026-05-15,s28,-1.8988,,2
18835,2026-04-13,s36,5.7278,good,1
18836,1742415304,s30,3.6701,good,1
18837,1768668986,s26,3.2927,BAD,1
18838,1711310981,s24,-1.1038,ok,0
18839,2026-09-12,s38,5.5038,BAD,1
18840,2026-01-11,s18,-1.5065,OK,2
18841,2026-03-19,s5,-1.7202,good,2
18842,2026-06-10,s16,-0.587,,2
18843,1717856125,s31,-1.03,good,2
18844,2026-08-11,s37,-0.1802,,2
18845,2026-03-14,s13,6.7008,OK,1
18846,2026-08-15,s30,0.3506,OK,0
18847,1712655225,s1,-2.5776,ok,2
18848,2026-05-12,s32,,BAD,0
18849,2026-04-13,s15,4.4318,,1
18850,2026-07-18,s10,-1.4468,OK,0
18851,1782209362,s30,1.5568,BAD,0
18852,2026-06-10,s40,4.2928,OK,1
18853,1768614079,s21,-6.9495,BAD,2
18854,2026-08-16,s32,-1.8214,,0
18855,2026-02-17,s17,5.4728,BAD,1
18856,1731321285,s21,-2.5941,ok,2
18857,1743871369,s1,6.9297,BAD,1
18858,1733055478,s31,-3.1589,BAD,2
18859,2026-09-14,s23,0.9567,good,0
18860,1763165329,s13,1.9076,ok,0
18861,2026-01-16,s2,-3.6211,ok,2
18862,2026-08-19,s40,2.8907,OK,0
18863,1771581866,s35,-1.7138,good,2
18864,1780186808,s39,1.6564,BAD,0
18865,1768409395,s40,5.6674,BAD,1
18866,2026-08-11,s25,3.8414,good,1
18867,1723165491,s6,4.866,BAD,1
18868,2026-03-16,s31,5.0837,good,1
18869,1752117118,s27,,OK,1
18870,1736593711,s3,3.1371,ok,0
18871,2026-04-10,s27,-1.235,good,0
18872,2026-06-10,s10,-2.226,BAD,2
18873,2026-05-11,s39,-0.7621,,2
18874,1751957516,s31,2.741,good,1
18875,2026-09-17,s28,-0.9586,good,2
18876,1739223551,s40,1.0715,ok,0
18877,2026-06-12,s13,,ok,2
18878,2026-04-17,s14,-6.1686,ok,2
18879,2026-06-11,s3,7.1009,ok,1
18880,1720264745,s40,2.7985,OK,0
18881,2026-06-15,s39,6.638,,1
18882,2026-08-13,s9,3.3035,OK,1
18883,1772229301,s9,-4.093,BAD,2
18884,1758921514,s28,2.3831,OK,0
18885,2026-09-16,s25,-2.7983,,2
18886,2026-03-15,s36,-2.1347,BAD,2
18887,1757780233,s21,,ok,0
18888,1734342161,s15,-1.638,OK,2
18889,2026-07-12,s40,0.3039,ok,0
18890,1704852237,s10,1.5342,ok,1
18891,2026-01-19,s36,0.2029,OK,0
18892,1743583873,s33,4.5952,good,1
18893,2026-07-12,s39,-1.496,ok,0
18894,2026-08-10,s25,6.662,OK,1
18895,1761295284,s18,5.1149,ok,0
18896,2026-07-10,s14,2.4777,,0
18897,1705397200,s31,-5.9371,ok,2
18898,1737941457,s32,-0.6438,ok,2
18899,1764268556,s32,4.0896,good,1
18900,2026-05-15,s39,-1.8466,OK,2
18901,1785581699,s31,2.7856,,0
18902,1759537149,s35,-3.2367,,2
18903,1727759407,s18,1.6314,ok,1
18904,2026-04-14,s12,-1.2896,,0
18905,2026-07-14,s18,,OK,1
18906,2026-02-16,s11,-0.0848,good,0
18907,1723764179,s38,-3.0664,OK,2
18908,2026-02-19,s13,-3.4561,,2
18909,2026-09-16,s29,-1.3326,OK,2
18910,2026-02-14,s17,-1.2801,OK,2
18911,2026-09-18,s13,1.2801,,0
18912,2026-06-15,s23,2.9309,BAD,1
18913,2026-02-14,s8,1.8896,ok,0
18914,1768372015,s36,-1.3054,ok,1
18915,2026-03-12,s21,1.3481,good,0
18916,1788690503,s30,3.5831,BAD,1
18917,1753474341,s20,-1.7597,BAD,2
18918,2026-05-18,s39,3.9393,,1
18919,1763434032,s26,3.1909,BAD,0
18920,1731721244,s29,-0.1973,,0
18921,1780817826,s10,-1.4601,ok,2
18922,1702350270,s36,3.4584,,1
18923,1730187263,s8,4.0103,BAD,1
18924,1779499161,s40,2.1756,good,1
18925,2026-09-16,s34,-3.6722,OK,2
18926,1725776499,s24,3.4032,ok,0
18927,1779277393,s8,-3.2232,ok,2
18928,1706489940,s36,6.8216,good,1
18929,1752094092,s12,1.3214,,0
18930,1707181707,s17,5.1934,,1
18931,2026-04-18,s39,0.7319,ok,1
18932,1737115680,s7,5.4262,OK,1
18933,1764729594,s36,3.7452,good,1
18934,2026-01-15,s23,6.4504,good,1
18935,1731657980,s28,1.2569,OK,1
18936,1740698882,s18,-6.9029,good,2
18937,1765401832,s31,2.0428,ok,0
18938,1729504283,s19,-1.3498,BAD,2
18939,2026-05-19,s6,0.9357,OK,0
18940,2026-02-15,s19,-1.8755,OK,2
18941,1759170286,s4,3.7411,ok,1
18942,2026-09-16,s14,5.0138,,1
18943,2026-05-13,s9,1.2252,BAD,0
18944,2026-01-18,s39,2.8803,,1
18945,2026-06-14,s16,-3.312,good,0
18946,2026-07-13,s13,2.3868,ok,1
18947,1711682235,s33,1.4819,ok,0
18948,1707312319,s25,0.1281,good,0
18949,1702168611,s21,3.7996,,1
18950,1782357620,s5,-0.8408,ok,0
18951,2026-03-16,s13,3.4687,ok,1
18952,1725694938,s2,5.2608,ok,1
18953,2026-05-18,s31,-0.0019,good,0
18954,2026-06-18,s8,3.2819,ok,1
18955,2026-08-14,s14,-0.4341,,0
18956,1778471343,s26,,,1
18957,1789303804,s31,3.9971,BAD,1
18958,1789783267,s3,3.8613,OK,0
18959,2026-02-18,s1,-1.4679,OK,0
18960,2026-09-18,s7,-3.5957,BAD,2
18961,1777705038,s2,2.2321,BAD,0
18962,2026-01-12,s7,-4.6825,,2
18963,2026-02-16,s26,-3.745,good,2
18964,2026-08-14,s10,-4.4835,good,2
18965,2026-09-17,s33,3.3883,OK,0
18966,1709498679,s31,2.4533,OK,1
18967,1710929872,s18,7.5033,good,1
18968,2026-03-10,s7,3.3275,,1
18969,1704387845,s16,1.7106,ok,0
18970,1721617741,s8,2.0626,OK,0
18971,2026-08-18,s2,0.7922,,0
18972,1769599898,s11,4.1868,,1
18973,2026-02-15,s8,0.9845,BAD,0
18974,2026-07-18,s11,4.0389,good,1
18975,1715731859,s39,-2.694,BAD,2
18976,2026-04-16,s34,5.7481,good,0
18977,2026-03-17,s17,7.0687,OK,1
18978,2026-05-10,s36,0.066,,2
18979,1770748697,s29,-2.6746,good,2
18980,2026-04-17,s32,0.5828,,0
18981,1705105427,s35,-1.7378,BAD,2
18982,1720881092,s6,7.2153,BAD,1
18983,2026-04-17,s23,2.2064,OK,1
18984,2026-05-12,s16,0.8924,BAD,0
18985,1712180379,s25,1.5483,,1
18986,2026-02-12,s2,-1.741,OK,0
18987,1782435619,s29,3.3297,BAD,0
18988,1758052191,s19,0.7606,OK,2
18989,2026-03-15,s24,-4.4968,BAD,2
18990,1705064088,s37,4.6178,,1
18991,2026-09-15,s25,4.4276,good,1
18992,1743069571,s39,1.9471,,1
18993,1717790092,s34,-0.9539,OK,2
18994,1712784884,s20,3.1993,OK,0
18995,2026-08-13,s18,0.0514,OK,0
18996,1716792647,s29,2.0505,OK,0
18997,1745377144,s26,5.4852,OK,1
18998,2026-07-18,s23,3.7302,OK,1
18999,1766913386,s18,-1.9902,,2
19000,1714515739,s38,-5.2453,good,2
19001,2026-04-12,s12,-0.1583,OK,0
19002,2026-07-11,s36,-0.8963,BAD,0
19003,1725406623,s6,0.1484,ok,0
19004,2026-04-15,s26,-0.2853,,2
19005,1736950154,s20,2.2637,,1
19006,2026-05-14,s18,0.7613,OK,1
19007,1755859243,s5,,,2
19008,2026-03-12,s38,-1.9459,,2
19009,2026-09-14,s20,4.504,ok,1
19010,2026-09-15,s14,-6.952,ok,2
19011,2026-02-15,s16,3.7186,OK,1
19012,1767568678,s39,-1.3266,OK,2
19013,1723537855,s31,-1.9653,,0
19014,2026-01-12,s29,-2.0358,BAD,2
19015,2026-06-13,s12,5.4221,good,1
19016,2026-04-19,s5,8.1392,ok,1
19017,1718607108,s37,-0.8247,BAD,2
19018,2026-05-13,s39,5.7418,OK,0
19019,2026-03-19,s3,5.8157,OK,1
19020,2026-08-10,s18,-2.909,ok,2
19021,2026-06-15,s32,0.3741,good,0
19022,2026-09-13,s14,-1.9222,BAD,0
19023,1762688747,s15,1.5225,OK,0
19024,2026-02-15,s19,0.5884,good,0
19025,2026-01-14,s12,-4.2144,good,2
19026,1729266943,s23,-5.2395,ok,2
19027,2026-07-15,s14,1.6887,,1
19028,2026-09-15,s13,-4.6333,ok,2
19029,1755686508,s22,1.1539,ok,0
19030,2026-04-12,s5,-4.3844,,2
19031,1770665595,s11,3.7821,,0
19032,1772776040,s14,4.8426,good,1
19033,2026-01-14,s30,-0.9472,BAD,0
19034,2026-03-19,s11,-0.395,,0
19035,1772868938,s3,3.3976,,0
19036,1743514514,s20,0.1205,,0
19037,1763188904,s8,4.4625,,1
19038,2026-08-15,s18,3.5976,BAD,0
19039,2026-06-16,s24,5.4811,,1
19040,2026-07-18,s3,6.5584,good,1
19041,1711415279,s21,4.3682,ok,1
19042,1782031063,s40,2.0874,BAD,1
19043,1746309714,s2,5.2315,ok,1
19044,1740106876,s27,5.727,ok,1
19045,1774300415,s22,-3.0383,OK,2
19046,1759406053,s2,1.8449,,1
19047,2026-02-15,s34,-1.413,OK,2
19048,1705472837,s15,,ok,1
19049,2026-03-13,s1,,ok,1
19050,1718235476,s2,-0.0621,,0
19051,1786430767,s22,-2.6097,good,2
19052,1726350603,s33,3.2938,OK,1
19053,1760350573,s28,,ok,2
19054,1720742704,s34,-0.7191,,0
19055,1770338308,s37,4.0675,OK,1
19056,2026-01-11,s33,1.8141,good,0
19057,1718549734,s18,-2.9482,,2
19058,1780653419,s24,-2.7845,ok,2
19059,2026-06-18,s5,-2.4554,OK,2
19060,2026-08-11,s22,3.5506,good,1
19061,1726750440,s36,0.776,ok,0
19062,1703968016,s6,-0.4766,OK,0
19063,1713094422,s13,-4.4878,OK,2
19064,2026-06-15,s12,-4.7215,,2
19065,2026-02-17,s14,1.3791,BAD,0
19066,1765211165,s12,-0.2941,ok,0
19067,1768243831,s9,-1.4503,good,0
19068,1730465507,s7,1.0213,,0
19069,2026-08-11,s24,1.7706,,1
19070,1736968201,s11,6.8372,ok,1
19071,2026-08-12,s7,-4.2097,OK,2
19072,2026-03-11,s28,2.4469,good,0
19073,1750384188,s38,0.6177,,0
19074,1758385378,s4,1.8381,BAD,1
19075,2026-08-12,s29,3.0023,OK,0
19076,2026-04-13,s5,3.0625,BAD,0
19077,1730152865,s1,,BAD,2
19078,1732756149,s8,-2.1712,OK,2
19079,2026-06-12,s11,-4.1274,,2
19080,1769878455,s17,0.3734,OK,0
19081,1745845881,s34,0.4771,BAD,0
19082,2026-01-19,s25,2.0989,,0
19083,2026-07-17,s25,-0.2201,BAD,2
19084,1784155583,s15,-4.1689,good,2
19085,2026-02-16,s5,-5.4263,good,2
19086,1768161629,s15,-0.8219,OK,2
19087,2026-08-16,s11,-2.4431,BAD,2
19088,2026-06-13,s38,-1.2334,,0
19089,2026-01-18,s37,-5.7773,ok,2
19090,1784745398,s6,-2.0241,good,2
19091,2026-05-19,s3,3.0241,good,0
19092,1739865182,s18,-0.159,,0
19093,1714448368,s39,1.6703,BAD,0
19094,2026-02-13,s38,,good,1
19095,2026-06-16,s29,5.7202,BAD,1
19096,2026-07-18,s20,1.1096,good,0
19097,2026-05-18,s29,1.4506,BAD,1
19098,1706271707,s19,5.9086,good,1
19099,1727878350,s15,0.4337,good,0
19100,2026-09-12,s3,-1.8562,ok,2
19101,1743359847,s2,6.1601,good,1
19102,1725900171,s17,2.5284,BAD,0
19103,1774289146,s21,3.5545,,1
19104,2026-07-16,s22,-2.4858,ok,2
19105,1769431396,s13,0.7833,BAD,0
19106,1730994569,s12,-2.5684,,2
19107,2026-03-14,s37,-0.1488,BAD,2
19108,1722803510,s1,-1.3078,ok,0
19109,1769102689,s19,-4.0559,BAD,2
19110,2026-09-15,s23,5.4694,ok,1
19111,2026-06-11,s25,-1.7095,ok,0
19112,1754500611,s28,0.6198,ok,0
19113,2026-04-17,s34,-0.1926,BAD,0
19114,2026-02-10,s2,3.3731,,1
19115,2026-05-16,s7,,,2
19116,2026-05-11,s2,-4.4115,,2
19117,1757295671,s17,-3.078,OK,2
19118,1745714125,s37,-3.353,OK,2
19119,2026-02-11,s10,-1.5612,ok,2
19120,2026-03-10,s23,4.8661,ok,1
19121,2026-02-15,s11,2.3025,ok,0
19122,2026-02-18,s25,4.7607,OK,1
19123,2026-01-17,s23,4.805,OK,1
19124,2026-05-15,s28,3.0032,good,1
19125,2026-03-13,s22,,OK,0
19126,2026-03-15,s3,,good,2
19127,2026-07-15,s7,-1.6476,OK,2
19128,1753905590,s24,2.2482,,1
19129,1770012025,s1,-3.8115,,2
19130,1735250077,s12,1.2151,,0
19131,1776771086,s36,-1.3718,good,0
19132,1776568809,s39,-1.431,ok,2
19133,1756439958,s31,5.8394,good,1
19134,1709055562,s40,-0.633,BAD,0
19135,1737750429,s28,-5.9039,good,2
19136,1772777834,s15,1.6397,good,0
19137,2026-01-14,s8,-1.9838,good,2
19138,1740496493,s11,3.4549,OK,1
19139,2026-01-12,s30,1.1641,ok,1
19140,2026-02-15,s13,1.9943,BAD,0
19141,1759654694,s23,-0.0637,ok,0
19142,2026-02-16,s28,-3.2816,BAD,2
19143,2026-08-16,s25,3.3081,ok,1
19144,1777598560,s24,6.8211,OK,1
19145,2026-08-12,s37,0.9687,,0
19146,2026-04-10,s32,2.3591,BAD,0
19147,2026-05-10,s13,,ok,0
19148,2026-06-12,s2,-0.4606,,0
19149,2026-09-14,s15,-0.1855,BAD,0
19150,1745942843,s8,-4.7484,BAD,2
19151,1719145470,s24,-1.6246,,0
19152,1786161740,s7,-4.5672,ok,2
19153,2026-01-10,s30,-2.9543,good,2
19154,2026-09-17,s30,0.5808,,2
19155,1735302744,s10,-5.0727,,2
19156,2026-02-19,s40,-4.4696,good,2
19157,1722846574,s38,-5.1,BAD,2
19158,1714270368,s32,3.3715,good,1
19159,2026-04-13,s40,-2.0602,ok,2
19160,2026-02-15,s26,1.7551,ok,0
19161,1775624626,s36,-2.4242,,2
19162,2026-09-10,s31,1.3766,,0
19163,1715032824,s35,7.8698,,1
19164,2026-07-13,s22,-1.9035,BAD,2
19165,1767582807,s7,-2.157,,0
19166,1771529043,s20,3.3455,,1
19167,1782055229,s3,0.9703,good,0
19168,1708949625,s17,-3.7703,BAD,2
19169,2026-08-19,s33,0.6234,good,0
19170,1714906203,s8,2.699,OK,0
19171,2026-02-12,s23,1.1158,good,0
19172,2026-07-13,s1,0.029,ok,0
19173,1781722288,s34,-2.3069,,2
19174,1727585428,s29,-2.0376,ok,2
19175,2026-05-11,s35,2.3704,BAD,0
19176,1743560514,s26,-0.389,OK,2
19177,2026-09-12,s15,6.2112,BAD,1
19178,2026-01-10,s9,0.9987,,0
19179,2026-06-17,s14,3.468,good,1
19180,1749538445,s29,,OK,2
19181,2026-04-12,s11,,OK,1
19182,1764619605,s3,8.1168,OK,1
19183,1712405118,s15,1.3605,OK,0
19184,2026-07-18,s27,1.6847,BAD,0
19185,1719636068,s5,0.598,good,0
19186,1746422516,s33,5.9527,BAD,1
19187,1704015601,s39,1.5407,,0
19188,2026-03-12,s12,-3.0729,good,2
19189,1749137380,s38,4.695,BAD,1
19190,2026-01-17,s10,6.638,OK,1
19191,1728807964,s10,-2.5507,OK,2
19192,2026-05-18,s2,,,2
19193,1702505894,s9,7.5204,good,1
19194,2026-06-19,s40,3.0031,ok,0
19195,2026-07-16,s38,-2.5568,,2
19196,1781783471,s12,-3.5366,good,0
19197,2026-01-16,s33,-1.1295,good,2
19198,2026-06-18,s5,-2.749,,2
19199,2026-04-13,s40,,good,2
19200,2026-04-17,s38,-2.9902,ok,2
19201,2026-03-18,s22,7.1119,good,1
19202,2026-07-12,s37,6.4829,OK,1
19203,1750779710,s38,4.397,good,1
19204,1789792809,s25,3.1698,OK,0
19205,1734303805,s12,3.519,BAD,1
19206,1730639443,s29,-1.6077,BAD,0
19207,2026-04-15,s37,-2.2481,BAD,2
19208,1710353958,s36,3.037,OK,0
19209,1766737668,s18,,ok,1
19210,1775703314,s10,-2.1959,,2
19211,2026-09-19,s36,-3.6457,BAD,2
19212,1725739399,s7,4.559,,1
19213,2026-01-17,s38,3.1492,good,1
19214,1736079071,s5,-2.444,OK,2
19215,2026-08-19,s27,1.0528,OK,0
19216,2026-07-14,s16,-2.4122,ok,0
19217,2026-04-12,s39,3.6487,BAD,0
19218,1710470795,s17,2.1725,BAD,1
19219,1720909049,s18,2.7287,good,1
19220,1754863642,s17,5.3214,ok,1
19221,1768485099,s24,5.013,,1
19222,1768051406,s4,-2.0196,good,0
19223,2026-06-15,s20,4.1441,,1
19224,1738741629,s26,2.6921,BAD,1
19225,2026-05-17,s26,-1.9837,,2
19226,2026-09-10,s11,-0.3321,good,0
19227,2026-09-12,s18,6.4672,,1
19228,1763747808,s26,3.122,,1
19229,2026-09-14,s4,4.2911,,0
19230,2026-02-14,s13,0.2553,ok,0
19231,1706540622,s30,1.4002,ok,1
19232,2026-03-18,s37,5.7667,OK,1
19233,2026-08-15,s29,0.5596,BAD,0
19234,1756324977,s15,,ok,2
19235,1775864211,s30,-4.4204,BAD,2
19236,2026-09-15,s22,1.8334,,0
19237,1700345466,s7,-3.2028,,2
19238,2026-09-16,s20,3.8694,ok,0
19239,2026-03-12,s18,3.5888,good,1
19240,2026-06-14,s24,5.404,OK,1
19241,1728131235,s32,0.516,ok,2
19242,1752575851,s31,-2.7083,BAD,2
19243,2026-09-17,s30,-2.3541,BAD,2
19244,2026-03-17,s20,2.4954,OK,1
19245,1735114028,s13,-5.0147,ok,2
19246,1739700502,s17,1.6108,good,0
19247,1717762436,s13,-6.7087,BAD,2
19248,1706289923,s30,0.688,ok,0
19249,2026-05-11,s25,2.8682,ok,1
19250,2026-07-12,s35,-3.9245,OK,2
19251,2026-09-14,s23,1.3632,OK,0
19252,1703623587,s37,2.4893,OK,0
19253,1700683152,s3,1.8291,,1
